gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
1145843871	StillImage	image/jpeg	http://arctos.database.museum/media/10008122?open	http://arctos.database.museum/media/10008122	Male Mountain Lion (Felis concolor hippolestes) skull	Male Mountain Lion (Felis concolor hippolestes) skull		W. C. Matthews						
1145843871				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10059316										
1145840872	StillImage	image/jpeg	http://arctos.database.museum/media/10008036?open	http://arctos.database.museum/media/10008036	Female California Mountain Lion (Felis concolor californica) skull	Female California Mountain Lion (Felis concolor californica) skull		W. C. Matthews						
1145840872				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10055259										
1145823564	StillImage	image/jpeg	http://arctos.database.museum/media/10005755?open	http://arctos.database.museum/media/10005755	J.Bruce and three mountain lions	J.Bruce and three mountain lions		Joseph S. Dixon						
1145823564				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10057417										
1145823533	StillImage	image/jpeg	http://arctos.database.museum/media/10005754?open	http://arctos.database.museum/media/10005754	Mountain lion showing battle scars (close up view)	Mountain lion showing battle scars (close up view)		Joseph S. Dixon						
1145823533	StillImage	image/jpeg	http://arctos.database.museum/media/10005755?open	http://arctos.database.museum/media/10005755	J.Bruce and three mountain lions	J.Bruce and three mountain lions		Joseph S. Dixon						
1145823533				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10057415										
1145823528	StillImage	image/jpeg	http://arctos.database.museum/media/10005755?open	http://arctos.database.museum/media/10005755	J.Bruce and three mountain lions	J.Bruce and three mountain lions		Joseph S. Dixon						
1145823528	StillImage	image/jpeg	http://arctos.database.museum/media/10007980?open	http://arctos.database.museum/media/10007980	Male mountain lion #8369 as he lay dead from wounds received in fight with #8368 over lioness #8370	Male mountain lion #8369 as he lay dead from wounds received in fight with #8368 over lioness #8370		Joseph S. Dixon						
1145823528				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10057416										
1145823360	StillImage	image/jpeg	http://arctos.database.museum/media/10008121?open	http://arctos.database.museum/media/10008121	Male California Mountain Lion (Felis concolor californica) skull	Male California Mountain Lion (Felis concolor californica) skull		W. C. Matthews						
1145823360				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10057359										
1145820995	StillImage	image/jpeg	http://arctos.database.museum/media/10006173?open	http://arctos.database.museum/media/10006173	Felis californica. male, adult - anterior view of skull	Felis californica. male, adult - anterior view of skull		W. C. Matthews						
1145820995	StillImage	image/jpeg	http://arctos.database.museum/media/10006174?open	http://arctos.database.museum/media/10006174	Felis californica, male, adult - lateral view of skull	Felis californica, male, adult - lateral view of skull		W. C. Matthews						
1145820995				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10056960										
1145697319	StillImage	image/jpeg	http://arctos.database.museum/media/10008037?open	http://arctos.database.museum/media/10008037	Female California Mountain Lion (Felis concolor californica) skull	Female California Mountain Lion (Felis concolor californica) skull		W. C. Matthews						
1145697319				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10055711										
1145692693	StillImage	image/jpeg	http://arctos.database.museum/media/10006171?open	http://arctos.database.museum/media/10006171	Felis o. oregonensis, male, adult - anterior view of skull	Felis o. oregonensis, male, adult - anterior view of skull		W. C. Matthews						
1145692693	StillImage	image/jpeg	http://arctos.database.museum/media/10006172?open	http://arctos.database.museum/media/10006172	Felis o. oregonensis , male, adult - lateral view of skull	Felis o. oregonensis , male, adult - lateral view of skull		W. C. Matthews						
1145692693				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10055585										
1145692629	StillImage	image/jpeg	http://arctos.database.museum/media/10008123?open	http://arctos.database.museum/media/10008123	Mountain Lion (Felis concolor vancouverensis ) skull	Mountain Lion (Felis concolor vancouverensis ) skull		W. C. Matthews						
1145692629				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10055582										
1145100833	StillImage	image/jpeg	http://arctos.database.museum/media/10323136?open	http://arctos.database.museum/media/10323136										
1145100833				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=21869295										
1143540899	StillImage	image/jpeg	https://static.inaturalist.org/photos/2379627/original.jpg?1442177762	http://www.inaturalist.org/photos/2379627			2015-09-13T17:22Z	ghostcat		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	ghostcat
1143540899	StillImage	image/jpeg	https://static.inaturalist.org/photos/2379628/original.jpg?1442177780	http://www.inaturalist.org/photos/2379628			2015-09-13T17:22Z	ghostcat		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	ghostcat
1143540899	StillImage	image/jpeg	https://static.inaturalist.org/photos/2379629/original.jpg?1442177780	http://www.inaturalist.org/photos/2379629			2015-09-13T17:22Z	ghostcat		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	ghostcat
1143540899	StillImage	image/jpeg	https://static.inaturalist.org/photos/2379630/original.jpg?1442177800	http://www.inaturalist.org/photos/2379630			2015-09-13T17:22Z	ghostcat		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	ghostcat
1143540104	StillImage	image/jpeg	https://static.inaturalist.org/photos/2375676/original.jpg?1442095739	http://www.inaturalist.org/photos/2375676			2015-09-12T18:39Z	ghostcat		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	ghostcat
1143540104	StillImage	image/jpeg	https://static.inaturalist.org/photos/2375677/original.jpg?1442095756	http://www.inaturalist.org/photos/2375677			2015-09-12T18:39Z	ghostcat		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	ghostcat
1143540104	StillImage	image/jpeg	https://static.inaturalist.org/photos/2375678/original.jpg?1442095751	http://www.inaturalist.org/photos/2375678			2015-09-12T18:39Z	ghostcat		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	ghostcat
1143540104	StillImage	image/jpeg	https://static.inaturalist.org/photos/2375679/original.jpg?1442095758	http://www.inaturalist.org/photos/2375679			2015-09-12T18:39Z	ghostcat		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	ghostcat
1143539139	StillImage	image/jpeg	https://static.inaturalist.org/photos/2371597/original.JPG?1442018251	http://www.inaturalist.org/photos/2371597			2007-11-24T22:06Z	Erick Noe Tapia Banda		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Erick Noe Tapia Banda
1135210977	StillImage	image/jpeg	https://static.inaturalist.org/photos/2242501/original.JPG?1439080207	http://www.inaturalist.org/photos/2242501			2015-08-05T15:13Z	pinetown		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	pinetown
1132412415	StillImage	image/jpeg	https://static.inaturalist.org/photos/2169970/original.JPG?1437612274	http://www.inaturalist.org/photos/2169970			2015-04-01T04:25Z	taraoakes1		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	taraoakes1
1132412415	StillImage	image/jpeg	https://static.inaturalist.org/photos/2169971/original.JPG?1437612269	http://www.inaturalist.org/photos/2169971			2015-04-01T04:25Z	taraoakes1		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	taraoakes1
1122960271	StillImage	image/jpeg	https://static.inaturalist.org/photos/2112659/original.JPG?1436557316	http://conabio.inaturalist.org/photos/2112659			2012-09-02T16:02Z	Arnoldo Villaseñor		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	Arnoldo Villaseñor
1099960641	StillImage	image/jpeg	https://static.inaturalist.org/photos/2025971/original.jpg?1434839154	http://www.inaturalist.org/photos/2025971			2015-06-20T23:23Z	Mike Hamilton		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Mike Hamilton
1099958698	StillImage	image/jpeg	https://static.inaturalist.org/photos/1823598/original.jpg?1431217604	http://www.inaturalist.org/photos/1823598			2015-05-09T19:25Z	bryonlichtenhan		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	bryonlichtenhan
1099958698	StillImage	image/jpeg	https://static.inaturalist.org/photos/1823601/original.jpg?1431217621	http://www.inaturalist.org/photos/1823601			2015-05-09T19:25Z	bryonlichtenhan		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	bryonlichtenhan
1099958552	StillImage	image/jpeg	https://static.inaturalist.org/photos/1798854/original.jpg?1430693751	http://www.inaturalist.org/photos/1798854			2015-05-03T18:01Z	chediski		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	chediski
1099958552	StillImage	image/jpeg	https://static.inaturalist.org/photos/1798856/original.jpg?1430693760	http://www.inaturalist.org/photos/1798856			2015-05-03T18:01Z	chediski		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	chediski
1099958552	StillImage	image/jpeg	https://static.inaturalist.org/photos/1798858/original.jpg?1430693770	http://www.inaturalist.org/photos/1798858			2015-05-03T18:01Z	chediski		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	chediski
1099958552	StillImage	image/jpeg	https://static.inaturalist.org/photos/1798859/original.jpg?1430693773	http://www.inaturalist.org/photos/1798859			2015-05-03T18:01Z	chediski		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	chediski
1099958552	StillImage	image/jpeg	https://static.inaturalist.org/photos/1798866/original.jpg?1430693836	http://www.inaturalist.org/photos/1798866			2015-05-03T18:01Z	chediski		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	chediski
1098919054		application/octet-stream	https://static.inaturalist.org/photos/2035278/original.?1435007439	http://www.inaturalist.org/photos/2035278			2015-06-22T15:04Z	rhyme_duck		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	rhyme_duck
1092902445	StillImage	image/jpeg	https://static.inaturalist.org/photos/1930521/original.jpg?1432867870	http://conabio.inaturalist.org/photos/1930521			2014-12-20T01:00Z	CONANP Selva Lacandona		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	CONANP Selva Lacandona
1092901845	StillImage	image/jpeg	https://static.inaturalist.org/photos/1928260/original.JPG?1432841602	http://www.inaturalist.org/photos/1928260			2014-11-10T06:33Z	kittrejo		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kittrejo
1088932270		application/octet-stream	https://static.inaturalist.org/photos/1668855/original.jpg?1427683907	http://www.inaturalist.org/photos/1668855			2015-03-29T17:48Z	allison189		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	allison189
1088910260	StillImage	image/jpeg	https://static.inaturalist.org/photos/1594431/original.JPG?1425483228	http://www.inaturalist.org/photos/1594431			2008-11-09T22:44Z	Guillermo Debandi		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Guillermo Debandi
1088910260	StillImage	image/jpeg	https://static.inaturalist.org/photos/1594432/original.JPG?1425483234	http://www.inaturalist.org/photos/1594432			2008-11-09T22:44Z	Guillermo Debandi		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Guillermo Debandi
1088908556	StillImage	image/jpeg	https://static.inaturalist.org/photos/1588951/original.jpg?1444331026	https://www.flickr.com/photos/jmaughn/16502891670/			2015-03-02T00:42Z	J. Maughn		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	J. Maughn
1065608240	StillImage	image/jpeg	https://static.inaturalist.org/photos/1543631/original.jpg?1423513261	http://www.inaturalist.org/photos/1543631			2015-02-08T20:29Z	bryonlichtenhan		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	bryonlichtenhan
1065607491	StillImage	image/jpeg	https://static.inaturalist.org/photos/1540934/original.JPG?1423431454	http://www.inaturalist.org/photos/1540934			2014-01-16T20:57Z	Exequiel		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Exequiel
1065607491	StillImage	image/jpeg	https://static.inaturalist.org/photos/1540944/original.JPG?1423431583	http://www.inaturalist.org/photos/1540944			2014-01-17T23:05Z	Exequiel		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Exequiel
1065585089	StillImage	image/jpeg	https://static.inaturalist.org/photos/1451061/original.JPG?1419908239	http://www.inaturalist.org/photos/1451061			2014-12-05T08:30Z	Patrick		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Patrick
1057635952	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/f08b3c36881191c605dfff258b0c42422ca23d48/contents/preview		MA24 Mammal register scan								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1057233726	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/04b6d7b044599aa8692afdb8f8a89e6c0b9ba583/contents/preview		Zoology Accessions Register: Mammals: 1984: page 37								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1057028365	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/a9ef62190468426c56977bd2bb09961dddfb36a4/contents/preview		MA24 Mammal register scan								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056536568	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/f08b3c36881191c605dfff258b0c42422ca23d48/contents/preview		MA24 Mammal register scan								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1056075660	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/7ab7f71a08dbc7196394a787b9a50d69c559feb7/contents/preview		Zoology Accessions Register: Mammals: 1985: page 27								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055970817	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/a9ef62190468426c56977bd2bb09961dddfb36a4/contents/preview		MA24 Mammal register scan								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055935941	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/6c576a5abbd467e2f6c05e72bdc6e8bbd91ee683/contents/preview		Zoology Accessions Register: Mammals: 1984: page 66								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055827704	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/8d23004ce5d8dc4d06e37f3cef8feeec31b73219/contents/preview		Zoology Accessions Register: Mammals: 1981: page 48								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1055306778	StillImage	image/jpeg	http://www.nhm.ac.uk/services/media-store/asset/6c576a5abbd467e2f6c05e72bdc6e8bbd91ee683/contents/preview		Zoology Accessions Register: Mammals: 1984: page 66								http://creativecommons.org/licenses/by/4.0/	The Trustees of the Natural History Museum, London
1052600996	StillImage	image/jpeg	https://static.inaturalist.org/photos/1450456/original.jpg?1419889368	http://www.inaturalist.org/photos/1450456			2014-12-10T21:32Z	marsrice		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	marsrice
1052600964	StillImage	image/jpeg	https://static.inaturalist.org/photos/1450388/original.jpg?1419888193	http://www.inaturalist.org/photos/1450388			2014-12-10T21:04Z	marsrice		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	marsrice
1052600964	StillImage	image/jpeg	https://static.inaturalist.org/photos/1450389/original.jpg?1419888214	http://www.inaturalist.org/photos/1450389			2014-12-10T21:05Z	marsrice		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	marsrice
1052600964	StillImage	image/jpeg	https://static.inaturalist.org/photos/1450390/original.jpg?1419888224	http://www.inaturalist.org/photos/1450390			2014-12-10T21:05Z	marsrice		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	marsrice
1052593766		application/octet-stream	https://static.inaturalist.org/photos/1424492/original.jpg?1418678123	http://www.inaturalist.org/photos/1424492			2014-12-11T20:28Z	Christine Hass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Christine Hass
1052593766		application/octet-stream	https://static.inaturalist.org/photos/1424494/original.jpg?1418678186	http://www.inaturalist.org/photos/1424494			2014-12-11T20:28Z	Christine Hass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Christine Hass
1052593766		application/octet-stream	https://static.inaturalist.org/photos/1424496/original.jpg?1418678237	http://www.inaturalist.org/photos/1424496			2014-12-11T20:28Z	Christine Hass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Christine Hass
1052593758		application/octet-stream	https://static.inaturalist.org/photos/1424516/original.jpg?1418678933	http://www.inaturalist.org/photos/1424516			2014-12-11T22:17Z	Christine Hass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Christine Hass
1052593758		application/octet-stream	https://static.inaturalist.org/photos/1424517/original.jpg?1418678991	http://www.inaturalist.org/photos/1424517			2014-12-11T22:17Z	Christine Hass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Christine Hass
1052593747		application/octet-stream	https://static.inaturalist.org/photos/1424482/original.jpg?1418677841	http://www.inaturalist.org/photos/1424482			2014-12-11T19:36Z	Christine Hass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Christine Hass
1052593747		application/octet-stream	https://static.inaturalist.org/photos/1424484/original.jpg?1418677889	http://www.inaturalist.org/photos/1424484			2014-12-11T19:36Z	Christine Hass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Christine Hass
1052588921	StillImage	image/jpeg	https://static.inaturalist.org/photos/1408390/original.jpg?1418057668	http://www.inaturalist.org/photos/1408390			2014-12-08T17:51Z	jimchumbley		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	jimchumbley
1052588921	StillImage	image/jpeg	https://static.inaturalist.org/photos/1408391/original.jpg?1418057673	http://www.inaturalist.org/photos/1408391			2014-12-08T17:51Z	jimchumbley		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	jimchumbley
1052588921	StillImage	image/jpeg	https://static.inaturalist.org/photos/1408392/original.jpg?1418057674	http://www.inaturalist.org/photos/1408392			2014-12-08T17:51Z	jimchumbley		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	jimchumbley
1052565159	StillImage	image/jpeg	https://static.inaturalist.org/photos/239284/original.JPG?1444792406	https://picasaweb.google.com/102976526310356032179/SouthernCalifornia#5300534867522540866			2008-12-04T01:00Z	102976526310356032179		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/4.0/	102976526310356032179
1038344278	StillImage	image/jpeg	https://static.inaturalist.org/photos/1344775/original.JPG?1415939831	http://www.inaturalist.org/photos/1344775			2014-10-24T05:07Z	Sharra		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sharra
1038344278	StillImage	image/jpeg	https://static.inaturalist.org/photos/1344780/original.JPG?1415939962	http://www.inaturalist.org/photos/1344780			2014-10-24T04:11Z	Sharra		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sharra
1038344278	StillImage	image/jpeg	https://static.inaturalist.org/photos/1344781/original.JPG?1415940001	http://www.inaturalist.org/photos/1344781			2014-10-24T03:59Z	Sharra		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sharra
1038344278	StillImage	image/jpeg	https://static.inaturalist.org/photos/1344782/original.JPG?1415940034	http://www.inaturalist.org/photos/1344782			2014-10-24T12:31Z	Sharra		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sharra
1038344278	StillImage	image/jpeg	https://static.inaturalist.org/photos/1344783/original.JPG?1415940071	http://www.inaturalist.org/photos/1344783			2014-10-24T12:32Z	Sharra		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sharra
1038344278	StillImage	image/jpeg	https://static.inaturalist.org/photos/1344789/original.JPG?1415940118	http://www.inaturalist.org/photos/1344789			2014-10-22T16:29Z	Sharra		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sharra
1038344278	StillImage	image/jpeg	https://static.inaturalist.org/photos/1344898/original.JPG?1415941667	http://www.inaturalist.org/photos/1344898			2014-10-25T15:48Z	Sharra		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sharra
1038344278	StillImage	image/jpeg	https://static.inaturalist.org/photos/1405296/original.jpg?1417977734	http://www.inaturalist.org/photos/1405296			2014-10-23T02:00Z	Sharra		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sharra
1038344278	StillImage	image/jpeg	https://static.inaturalist.org/photos/1408621/original.jpg?1418062621	http://www.inaturalist.org/photos/1408621			2014-10-23T02:00Z	Sharra		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sharra
1038344278	StillImage	image/jpeg	https://static.inaturalist.org/photos/1408626/original.jpg?1418062633	http://www.inaturalist.org/photos/1408626			2014-10-23T02:00Z	Sharra		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Sharra
1038335857	StillImage	image/jpeg	https://static.inaturalist.org/photos/1286300/original.jpg?1413748793	http://www.inaturalist.org/photos/1286300			2014-10-19T21:57Z	miguellizarraga		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	miguellizarraga
1019041477	Sound	audio/mpeg3	http://bioguid.osu.edu/blb_recordings/BLB20509		Sound recording (BLB20509)	Vocalizations:call (fair)							Copyright Borror Lab of Bioacoustics, Ohio State University 2015	
910491557	StillImage	image/jpeg	https://static.inaturalist.org/photos/474910/original.JPG?1377623871	http://www.inaturalist.org/photos/474910			2010-01-01T16:49Z	monteriggs		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	monteriggs
891732273	StillImage	image/jpeg	https://static.inaturalist.org/photos/472911/original.jpg?1377525670	http://www.inaturalist.org/photos/472911			2013-08-24T10:39Z	dstockbr		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	dstockbr
891732273	StillImage	image/jpeg	https://static.inaturalist.org/photos/472912/original.jpg?1377525673	http://www.inaturalist.org/photos/472912			2013-08-24T10:39Z	dstockbr		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	dstockbr
891721077	StillImage	image/jpeg	https://static.inaturalist.org/photos/438974/original.jpg?1375231574	http://www.inaturalist.org/photos/438974			2013-07-22T22:06Z	Connor O'Malley		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Connor O'Malley
891719175	StillImage	image/jpeg	https://static.inaturalist.org/photos/432392/original.jpg?1374902876	http://www.inaturalist.org/photos/432392			2013-02-10T05:23Z	childoftheearth		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	childoftheearth
891719175	StillImage	image/jpeg	https://static.inaturalist.org/photos/432393/original.jpg?1374902876	http://www.inaturalist.org/photos/432393			2013-02-10T05:23Z	childoftheearth		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	childoftheearth
891169849	StillImage	image/jpeg	https://static.inaturalist.org/photos/386673/original.jpg?1372187176	http://www.inaturalist.org/photos/386673			2007-11-21T01:00Z	vilnoori		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	vilnoori
891168793	StillImage	image/jpeg	https://static.inaturalist.org/photos/383397/original.jpg?1371982551	http://www.inaturalist.org/photos/383397			2013-04-02T09:19Z	nhmordenana		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	nhmordenana
891167811	StillImage	image/jpeg	https://static.inaturalist.org/photos/380023/original.jpg?1371778395	http://www.inaturalist.org/photos/380023			2007-11-21T01:00Z	vilnoori		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	vilnoori
891167767	StillImage	image/jpeg	https://static.inaturalist.org/photos/380016/original.jpg?1371778144	http://www.inaturalist.org/photos/380016			2007-11-21T01:00Z	vilnoori		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	vilnoori
891166768	StillImage	image/jpeg	https://static.inaturalist.org/photos/376560/original.JPG?1371571093	http://www.inaturalist.org/photos/376560			2012-04-05T14:03Z	cchass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cchass
891166763	StillImage	image/jpeg	https://static.inaturalist.org/photos/376562/original.JPG?1371571351	http://www.inaturalist.org/photos/376562			2005-10-31T15:36Z	cchass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cchass
891166721	StillImage	image/jpeg	https://static.inaturalist.org/photos/376561/original.JPG?1371571243	http://www.inaturalist.org/photos/376561			2005-12-27T11:47Z	cchass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cchass
891166705	StillImage	image/jpeg	https://static.inaturalist.org/photos/376564/original.JPG?1371571580	http://www.inaturalist.org/photos/376564			2005-09-30T11:27Z	cchass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cchass
891166704	StillImage	image/jpeg	https://static.inaturalist.org/photos/376576/original.JPG?1371572679	http://www.inaturalist.org/photos/376576			2005-10-21T14:26Z	cchass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cchass
891166704	StillImage	image/jpeg	https://static.inaturalist.org/photos/376595/original.JPG?1371573750	http://www.inaturalist.org/photos/376595			2005-10-21T14:21Z	cchass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cchass
891166704	StillImage	image/jpeg	https://static.inaturalist.org/photos/376596/original.JPG?1371573750	http://www.inaturalist.org/photos/376596			2005-10-21T13:53Z	cchass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cchass
891166034	StillImage	image/jpeg	https://static.inaturalist.org/photos/373924/original.JPG?1371423613	http://www.inaturalist.org/photos/373924			2011-05-27T10:04Z	cchass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cchass
891165982	StillImage	image/jpeg	https://static.inaturalist.org/photos/373638/original.JPG?1371413756	http://www.inaturalist.org/photos/373638			2012-10-25T13:21Z	cchass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cchass
891165499	StillImage	image/jpeg	https://static.inaturalist.org/photos/372316/original.JPG?1371320030	http://www.inaturalist.org/photos/372316			2013-02-01T11:58Z	cchass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cchass
891165492	StillImage	image/jpeg	https://static.inaturalist.org/photos/372319/original.JPG?1371320387	http://www.inaturalist.org/photos/372319			2011-07-18T10:37Z	cchass		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cchass
891164714	StillImage	image/jpeg	https://static.inaturalist.org/photos/369261/original.jpg?1371143728	http://www.inaturalist.org/photos/369261			2013-03-27T05:39Z	cullen		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cullen
891164714	StillImage	image/jpeg	https://static.inaturalist.org/photos/369264/original.jpg?1371143778	http://www.inaturalist.org/photos/369264			2013-03-27T05:40Z	cullen		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cullen
891161419	StillImage	image/jpeg	https://static.inaturalist.org/photos/358006/original.jpg?1370424437	http://www.inaturalist.org/photos/358006			2013-03-03T07:46Z	nhmordenana		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	nhmordenana
891157788	StillImage	image/jpeg	https://static.inaturalist.org/photos/346632/original.jpg?1369703714	http://www.inaturalist.org/photos/346632			2013-05-24T07:57Z	zabbey		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	zabbey
891155396	StillImage	image/jpeg	https://static.inaturalist.org/photos/338617/original.jpg?1369100930	http://www.inaturalist.org/photos/338617			2008-03-06T09:00Z	lobo_de_la_sierra		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	lobo_de_la_sierra
891155340	StillImage	image/jpeg	https://static.inaturalist.org/photos/338632/original.jpg?1369101412	http://www.inaturalist.org/photos/338632			2008-04-09T02:00Z	lobo_de_la_sierra		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	lobo_de_la_sierra
891146430	StillImage	image/jpeg	https://static.inaturalist.org/photos/313328/original.jpg?1367447664	http://www.inaturalist.org/photos/313328			2013-03-26T01:00Z	heroelacy		iNaturalist			http://creativecommons.org/licenses/by-nc-nd/4.0/	heroelacy
891136817	StillImage	image/jpeg	https://static.inaturalist.org/photos/286586/original.jpg?1364924752	http://www.inaturalist.org/photos/286586			2013-03-17T17:36Z	cgamezbrunswick		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	cgamezbrunswick
